timestamp,open,high,low,close,volume
2026-03-01 18:00:00,6820.0,6830.25,6811.25,6819.75,15787
2026-03-01 18:05:00,6820.0,6833.5,6819.5,6830.25,9033
2026-03-01 18:10:00,6830.25,6838.5,6827.25,6829.0,6061
2026-03-01 18:15:00,6829.25,6831.0,6822.25,6826.0,4098
2026-03-01 18:20:00,6826.25,6831.0,6824.0,6826.0,2208
2026-03-01 18:25:00,6825.75,6828.25,6820.0,6823.5,2691
2026-03-01 18:30:00,6823.25,6825.25,6818.75,6819.25,2501
2026-03-01 18:35:00,6819.5,6822.25,6815.0,6822.0,3268
2026-03-01 18:40:00,6822.25,6825.5,6820.0,6824.25,2742
2026-03-01 18:45:00,6824.25,6827.0,6820.25,6822.25,1982
2026-03-01 18:50:00,6822.0,6823.0,6816.0,6816.0,1973
2026-03-01 18:55:00,6816.25,6818.0,6814.5,6816.75,1772
2026-03-01 19:00:00,6817.0,6821.75,6811.5,6816.25,3443
2026-03-01 19:05:00,6816.25,6822.5,6814.25,6820.5,2839
2026-03-01 19:10:00,6820.75,6825.0,6819.25,6819.5,2484
2026-03-01 19:15:00,6819.25,6819.75,6812.0,6815.0,3330
2026-03-01 19:20:00,6815.0,6819.75,6813.0,6818.5,1924
2026-03-01 19:25:00,6818.75,6819.25,6809.25,6814.0,3961
2026-03-01 19:30:00,6814.25,6816.0,6809.25,6813.0,1687
2026-03-01 19:35:00,6812.75,6816.25,6810.75,6814.75,1638
2026-03-01 19:40:00,6814.75,6820.75,6814.75,6819.75,1778
2026-03-01 19:45:00,6819.75,6824.0,6819.75,6822.75,2888
2026-03-01 19:50:00,6823.0,6827.0,6823.0,6826.75,2316
2026-03-01 19:55:00,6826.5,6831.5,6825.5,6829.75,2317
2026-03-01 20:00:00,6829.5,6834.75,6829.0,6833.5,3295
2026-03-01 20:05:00,6833.25,6846.25,6833.0,6845.0,5652
2026-03-01 20:10:00,6845.25,6857.0,6845.25,6851.75,7460
2026-03-01 20:15:00,6851.75,6852.75,6848.75,6850.25,2997
2026-03-01 20:20:00,6850.5,6851.0,6845.5,6847.0,1827
2026-03-01 20:25:00,6846.75,6851.0,6845.25,6850.0,1948
2026-03-01 20:30:00,6850.0,6856.0,6848.25,6853.75,3442
2026-03-01 20:35:00,6854.0,6857.0,6851.5,6855.25,2013
2026-03-01 20:40:00,6855.25,6856.75,6852.0,6852.25,1422
2026-03-01 20:45:00,6852.5,6853.5,6848.25,6849.0,1754
2026-03-01 20:50:00,6849.0,6851.5,6848.25,6849.25,886
2026-03-01 20:55:00,6849.0,6851.25,6847.75,6849.75,1134
2026-03-01 21:00:00,6849.75,6852.0,6847.75,6851.5,1219
2026-03-01 21:05:00,6851.25,6853.0,6843.75,6844.25,1681
2026-03-01 21:10:00,6844.25,6846.0,6841.75,6844.25,1662
2026-03-01 21:15:00,6844.25,6846.0,6842.25,6842.75,1367
2026-03-01 21:20:00,6842.75,6844.0,6838.75,6839.5,1921
2026-03-01 21:25:00,6839.75,6842.25,6838.0,6838.75,1040
2026-03-01 21:30:00,6838.75,6845.0,6837.5,6843.75,1757
2026-03-01 21:35:00,6843.75,6846.0,6843.0,6845.25,681
2026-03-01 21:40:00,6845.25,6847.0,6842.5,6845.0,928
2026-03-01 21:45:00,6845.0,6845.75,6841.25,6841.25,908
2026-03-01 21:50:00,6841.25,6841.25,6835.0,6837.75,1995
2026-03-01 21:55:00,6838.25,6842.0,6837.25,6840.0,1330
2026-03-01 22:00:00,6840.25,6842.0,6837.25,6837.5,1041
2026-03-01 22:05:00,6837.75,6840.25,6836.5,6838.75,635
2026-03-01 22:10:00,6838.5,6841.0,6838.5,6840.0,454
2026-03-01 22:15:00,6839.75,6842.25,6837.25,6842.25,693
2026-03-01 22:20:00,6842.25,6843.25,6837.25,6841.5,1167
2026-03-01 22:25:00,6841.25,6842.5,6839.0,6841.25,801
2026-03-01 22:30:00,6841.5,6842.0,6835.75,6835.75,975
2026-03-01 22:35:00,6835.75,6838.0,6835.0,6836.75,785
2026-03-01 22:40:00,6836.75,6838.5,6835.75,6836.75,704
2026-03-01 22:45:00,6836.75,6838.0,6835.25,6838.0,429
2026-03-01 22:50:00,6838.25,6840.5,6837.5,6837.5,870
2026-03-01 22:55:00,6837.75,6837.75,6836.0,6836.75,464
2026-03-01 23:00:00,6837.0,6839.0,6836.5,6837.75,441
2026-03-01 23:05:00,6837.75,6839.0,6837.5,6838.5,417
2026-03-01 23:10:00,6838.25,6838.75,6835.5,6838.0,846
2026-03-01 23:15:00,6838.0,6840.25,6831.5,6832.25,2748
2026-03-01 23:20:00,6832.25,6836.25,6827.25,6834.5,3150
2026-03-01 23:25:00,6834.75,6839.75,6833.75,6839.25,1261
2026-03-01 23:30:00,6839.5,6841.5,6837.75,6840.0,1292
2026-03-01 23:35:00,6839.75,6842.75,6839.5,6842.0,1185
2026-03-01 23:40:00,6842.25,6844.25,6839.75,6840.0,891
2026-03-01 23:45:00,6840.0,6840.5,6836.75,6837.5,544
2026-03-01 23:50:00,6837.25,6837.25,6833.25,6834.25,1258
2026-03-01 23:55:00,6834.0,6834.0,6829.25,6830.5,722
2026-03-02 00:00:00,6830.5,6833.0,6828.0,6829.0,860
2026-03-02 00:05:00,6828.75,6830.0,6825.5,6826.75,1219
2026-03-02 00:10:00,6826.75,6830.0,6826.5,6828.0,581
2026-03-02 00:15:00,6828.0,6831.25,6827.75,6829.75,889
2026-03-02 00:20:00,6830.0,6830.5,6824.0,6825.0,1110
2026-03-02 00:25:00,6824.75,6827.75,6824.25,6826.5,657
2026-03-02 00:30:00,6826.75,6828.25,6826.0,6827.0,535
2026-03-02 00:35:00,6827.25,6830.25,6825.75,6826.5,762
2026-03-02 00:40:00,6826.75,6828.25,6826.0,6827.25,363
2026-03-02 00:45:00,6827.25,6827.5,6825.0,6825.75,720
2026-03-02 00:50:00,6825.75,6826.0,6822.5,6823.25,1013
2026-03-02 00:55:00,6823.0,6823.5,6814.5,6815.25,2292
2026-03-02 01:00:00,6815.25,6818.75,6814.75,6818.0,1304
2026-03-02 01:05:00,6818.0,6819.5,6815.75,6818.25,904
2026-03-02 01:10:00,6818.5,6820.25,6816.25,6818.5,686
2026-03-02 01:15:00,6818.5,6820.25,6811.75,6812.25,1337
2026-03-02 01:20:00,6812.0,6814.25,6806.25,6808.75,3331
2026-03-02 01:25:00,6809.0,6817.0,6808.75,6815.5,1810
2026-03-02 01:30:00,6815.75,6816.75,6812.5,6814.5,1046
2026-03-02 01:35:00,6814.75,6814.75,6807.25,6807.5,1275
2026-03-02 01:40:00,6807.5,6808.5,6803.5,6804.75,1820
2026-03-02 01:45:00,6804.75,6805.0,6794.25,6795.0,3853
2026-03-02 01:50:00,6795.25,6796.25,6787.0,6795.75,3757
2026-03-02 01:55:00,6795.5,6799.25,6794.75,6798.5,1766
2026-03-02 02:00:00,6798.5,6801.75,6795.0,6797.5,2445
2026-03-02 02:05:00,6797.5,6799.0,6783.0,6784.75,4452
2026-03-02 02:10:00,6785.0,6793.25,6783.5,6786.5,3092
2026-03-02 02:15:00,6786.75,6796.25,6786.5,6788.5,2903
2026-03-02 02:20:00,6788.5,6799.5,6786.5,6795.75,2332
2026-03-02 02:25:00,6796.0,6799.0,6793.5,6794.5,1966
2026-03-02 02:30:00,6794.25,6799.25,6791.0,6792.0,1980
2026-03-02 02:35:00,6792.25,6794.0,6788.5,6791.5,1810
2026-03-02 02:40:00,6791.75,6795.75,6789.75,6794.75,1573
2026-03-02 02:45:00,6794.5,6794.75,6788.0,6788.25,1552
2026-03-02 02:50:00,6788.5,6790.75,6784.25,6785.0,1836
2026-03-02 02:55:00,6785.0,6788.75,6782.25,6784.5,3071
2026-03-02 03:00:00,6784.75,6790.0,6778.5,6783.0,5622
2026-03-02 03:05:00,6783.25,6788.75,6779.75,6780.5,3511
2026-03-02 03:10:00,6780.25,6785.5,6772.25,6783.75,4972
2026-03-02 03:15:00,6784.0,6785.75,6770.25,6777.0,5299
2026-03-02 03:20:00,6777.25,6780.5,6770.0,6773.0,3189
2026-03-02 03:25:00,6772.75,6779.25,6768.5,6771.25,3327
2026-03-02 03:30:00,6771.25,6782.25,6770.5,6778.25,3701
2026-03-02 03:35:00,6778.25,6787.25,6777.25,6787.0,3652
2026-03-02 03:40:00,6787.0,6793.5,6786.5,6790.0,4551
2026-03-02 03:45:00,6790.0,6796.25,6787.0,6794.5,3506
2026-03-02 03:50:00,6794.5,6800.25,6794.5,6796.25,3626
2026-03-02 03:55:00,6796.0,6796.5,6791.0,6792.25,2722
2026-03-02 04:00:00,6792.0,6800.75,6789.25,6795.25,4690
2026-03-02 04:05:00,6795.25,6806.25,6795.0,6806.25,3450
2026-03-02 04:10:00,6806.25,6811.75,6805.75,6809.0,4790
2026-03-02 04:15:00,6809.0,6815.75,6809.0,6812.25,4835
2026-03-02 04:20:00,6812.25,6817.5,6810.25,6813.0,3826
2026-03-02 04:25:00,6813.0,6816.0,6810.75,6813.5,2264
2026-03-02 04:30:00,6813.5,6817.75,6812.25,6814.0,2628
2026-03-02 04:35:00,6814.0,6816.0,6810.75,6811.0,2477
2026-03-02 04:40:00,6811.0,6814.75,6807.5,6813.75,2747
2026-03-02 04:45:00,6813.75,6814.25,6810.75,6812.75,1430
2026-03-02 04:50:00,6812.5,6814.0,6809.75,6811.25,1822
2026-03-02 04:55:00,6811.0,6814.75,6810.75,6812.5,1398
2026-03-02 05:00:00,6812.25,6823.0,6812.0,6820.75,7693
2026-03-02 05:05:00,6820.75,6826.5,6818.25,6822.25,3436
2026-03-02 05:10:00,6822.5,6822.75,6815.75,6817.0,2003
2026-03-02 05:15:00,6817.0,6819.5,6813.75,6818.25,1699
2026-03-02 05:20:00,6818.25,6823.25,6817.0,6817.5,1498
2026-03-02 05:25:00,6817.5,6820.25,6814.5,6820.25,1722
2026-03-02 05:30:00,6820.25,6824.5,6820.25,6823.25,1536
2026-03-02 05:35:00,6823.25,6826.25,6822.0,6825.75,1435
2026-03-02 05:40:00,6825.5,6825.5,6819.25,6824.75,2483
2026-03-02 05:45:00,6825.0,6825.75,6819.75,6820.25,916
2026-03-02 05:50:00,6820.0,6823.25,6818.25,6820.75,1331
2026-03-02 05:55:00,6820.5,6820.75,6815.5,6818.75,1214
2026-03-02 06:00:00,6819.0,6821.0,6818.0,6821.0,1236
2026-03-02 06:05:00,6821.0,6821.25,6813.75,6813.75,1351
2026-03-02 06:10:00,6814.0,6817.75,6813.75,6815.0,1531
2026-03-02 06:15:00,6815.25,6818.0,6812.5,6818.0,1330
2026-03-02 06:20:00,6818.25,6821.0,6815.0,6817.5,2092
2026-03-02 06:25:00,6818.0,6820.75,6816.5,6816.75,890
2026-03-02 06:30:00,6816.75,6824.75,6816.75,6822.25,1511
2026-03-02 06:35:00,6822.5,6824.5,6819.0,6819.25,1097
2026-03-02 06:40:00,6819.25,6822.5,6818.25,6821.75,840
2026-03-02 06:45:00,6822.0,6831.5,6820.5,6829.5,4821
2026-03-02 06:50:00,6829.75,6830.5,6820.75,6820.75,2993
2026-03-02 06:55:00,6821.0,6821.25,6816.75,6820.0,2659
2026-03-02 07:00:00,6819.5,6824.25,6817.5,6819.25,2768
2026-03-02 07:05:00,6819.25,6820.5,6811.5,6813.25,4647
2026-03-02 07:10:00,6813.25,6815.5,6809.5,6815.25,2688
2026-03-02 07:15:00,6815.0,6815.0,6809.75,6809.75,1975
2026-03-02 07:20:00,6809.75,6813.0,6808.75,6811.5,1825
2026-03-02 07:25:00,6811.5,6814.25,6809.25,6810.25,1757
2026-03-02 07:30:00,6810.5,6815.75,6809.75,6815.0,1703
2026-03-02 07:35:00,6814.75,6815.75,6807.25,6808.25,2048
2026-03-02 07:40:00,6808.25,6812.75,6808.0,6810.5,1822
2026-03-02 07:45:00,6810.75,6816.75,6810.75,6815.0,3375
2026-03-02 07:50:00,6815.0,6815.25,6808.5,6808.75,3069
2026-03-02 07:55:00,6808.5,6813.0,6805.0,6811.25,2811
2026-03-02 08:00:00,6811.25,6817.0,6807.75,6810.25,3166
2026-03-02 08:05:00,6810.0,6816.75,6809.5,6813.75,2931
2026-03-02 08:10:00,6813.75,6819.0,6812.25,6813.5,3865
2026-03-02 08:15:00,6813.75,6821.0,6813.0,6818.25,3983
2026-03-02 08:20:00,6818.25,6830.0,6817.5,6829.25,4997
2026-03-02 08:25:00,6829.0,6833.25,6821.0,6822.5,5099
2026-03-02 08:30:00,6822.75,6824.75,6815.5,6821.5,4042
2026-03-02 08:35:00,6821.75,6822.0,6816.25,6818.0,2570
2026-03-02 08:40:00,6818.0,6819.5,6812.5,6813.5,2923
2026-03-02 08:45:00,6813.5,6818.0,6813.5,6815.75,2332
2026-03-02 08:50:00,6815.5,6817.25,6809.75,6814.0,3591
2026-03-02 08:55:00,6814.25,6814.25,6804.25,6807.5,4563
2026-03-02 09:00:00,6807.75,6809.0,6804.25,6805.75,4027
2026-03-02 09:05:00,6806.0,6813.5,6806.0,6811.25,4455
2026-03-02 09:10:00,6811.25,6811.5,6807.0,6808.75,3879
2026-03-02 09:15:00,6808.5,6809.0,6803.75,6806.0,5289
2026-03-02 09:20:00,6806.0,6809.25,6804.0,6809.25,4428
2026-03-02 09:25:00,6809.25,6812.0,6802.25,6811.0,11795
2026-03-02 09:30:00,6811.25,6839.25,6804.5,6836.0,59118
2026-03-02 09:35:00,6836.25,6849.0,6832.25,6834.25,41884
2026-03-02 09:40:00,6834.25,6847.5,6834.0,6845.25,28210
2026-03-02 09:45:00,6845.0,6858.0,6841.5,6856.5,30269
2026-03-02 09:50:00,6856.75,6857.5,6843.0,6849.75,31412
2026-03-02 09:55:00,6849.75,6855.5,6843.75,6853.75,20867
2026-03-02 10:00:00,6853.75,6869.25,6843.75,6867.0,33727
2026-03-02 10:05:00,6867.0,6873.75,6863.5,6866.25,33643
2026-03-02 10:10:00,6866.5,6877.5,6866.25,6873.25,24635
2026-03-02 10:15:00,6873.5,6877.75,6867.5,6870.5,26853
2026-03-02 10:20:00,6870.5,6872.5,6859.0,6865.5,25618
2026-03-02 10:25:00,6865.75,6868.75,6854.75,6858.5,19230
2026-03-02 10:30:00,6858.5,6863.0,6849.5,6854.0,19685
2026-03-02 10:35:00,6854.0,6864.0,6848.25,6863.5,17898
2026-03-02 10:40:00,6863.5,6867.75,6858.5,6867.25,13880
2026-03-02 10:45:00,6867.25,6872.5,6861.5,6865.5,16576
2026-03-02 10:50:00,6865.5,6869.25,6856.5,6857.75,12446
2026-03-02 10:55:00,6857.75,6867.25,6855.5,6866.0,11503
2026-03-02 11:00:00,6866.0,6871.25,6860.25,6871.0,13037
2026-03-02 11:05:00,6870.75,6879.75,6868.25,6879.5,15237
2026-03-02 11:10:00,6879.5,6880.75,6875.75,6877.5,17001
2026-03-02 11:15:00,6877.25,6877.75,6870.75,6871.5,12867
2026-03-02 11:20:00,6871.25,6873.5,6868.25,6870.75,10034
2026-03-02 11:25:00,6870.75,6871.75,6853.5,6856.5,21948
2026-03-02 11:30:00,6856.25,6864.0,6853.25,6862.75,20494
2026-03-02 11:35:00,6862.75,6876.0,6859.25,6876.0,19251
2026-03-02 11:40:00,6876.0,6889.75,6875.5,6889.0,22748
2026-03-02 11:45:00,6889.0,6894.5,6887.75,6889.25,21085
2026-03-02 11:50:00,6889.5,6890.25,6884.25,6885.75,14899
2026-03-02 11:55:00,6885.75,6890.25,6883.5,6887.0,11444
2026-03-02 12:00:00,6887.0,6888.5,6883.0,6887.5,10138
2026-03-02 12:05:00,6887.5,6890.75,6883.0,6885.5,8664
2026-03-02 12:10:00,6885.5,6888.75,6881.5,6888.25,7955
2026-03-02 12:15:00,6888.5,6895.5,6887.5,6895.0,11140
2026-03-02 12:20:00,6895.0,6896.5,6891.5,6895.0,8650
2026-03-02 12:25:00,6895.0,6895.0,6888.75,6889.5,8319
2026-03-02 12:30:00,6889.25,6892.0,6885.25,6885.75,9147
2026-03-02 12:35:00,6885.5,6891.5,6885.25,6887.25,7186
