timestamp,open,high,low,close,volume
2026-03-01 18:00:00,6820.0,6830.25,6811.25,6821.0,6644
2026-03-01 18:01:00,6821.0,6824.5,6815.0,6822.0,2369
2026-03-01 18:02:00,6822.0,6825.0,6820.0,6822.75,2758
2026-03-01 18:03:00,6822.5,6824.5,6817.0,6818.75,1950
2026-03-01 18:04:00,6818.75,6822.0,6812.0,6819.75,2066
2026-03-01 18:05:00,6820.0,6825.75,6819.5,6821.75,1563
2026-03-01 18:06:00,6821.75,6832.0,6821.25,6831.0,2479
2026-03-01 18:07:00,6831.0,6833.5,6826.75,6827.75,2112
2026-03-01 18:08:00,6827.75,6831.75,6827.75,6829.0,1871
2026-03-01 18:09:00,6829.5,6831.25,6828.0,6830.25,1008
2026-03-01 18:10:00,6830.25,6834.5,6827.25,6833.25,2007
2026-03-01 18:11:00,6833.5,6837.75,6832.5,6837.25,1178
2026-03-01 18:12:00,6837.5,6838.5,6833.5,6834.25,1197
2026-03-01 18:13:00,6834.75,6835.0,6829.75,6831.25,864
2026-03-01 18:14:00,6831.5,6831.5,6827.5,6829.0,815
2026-03-01 18:15:00,6829.25,6831.0,6822.25,6825.5,1471
2026-03-01 18:16:00,6825.5,6829.75,6823.5,6829.5,1222
2026-03-01 18:17:00,6829.5,6831.0,6828.75,6829.75,381
2026-03-01 18:18:00,6830.0,6831.0,6828.0,6828.5,418
2026-03-01 18:19:00,6828.5,6829.25,6825.25,6826.0,606
2026-03-01 18:20:00,6826.25,6831.0,6825.75,6829.75,673
2026-03-01 18:21:00,6829.75,6830.0,6825.25,6825.5,449
2026-03-01 18:22:00,6825.5,6827.5,6825.25,6825.75,440
2026-03-01 18:23:00,6825.75,6828.0,6824.0,6826.5,362
2026-03-01 18:24:00,6826.5,6827.0,6825.0,6826.0,284
2026-03-01 18:25:00,6825.75,6826.0,6824.25,6825.25,404
2026-03-01 18:26:00,6825.5,6828.0,6824.0,6827.0,602
2026-03-01 18:27:00,6827.0,6828.25,6820.0,6822.5,1056
2026-03-01 18:28:00,6822.5,6825.25,6822.25,6825.25,368
2026-03-01 18:29:00,6825.25,6825.25,6821.5,6823.5,261
2026-03-01 18:30:00,6823.25,6824.25,6821.75,6822.5,443
2026-03-01 18:31:00,6822.25,6825.25,6818.75,6824.0,917
2026-03-01 18:32:00,6824.0,6824.0,6820.0,6820.25,300
2026-03-01 18:33:00,6820.25,6822.75,6819.75,6820.0,362
2026-03-01 18:34:00,6820.0,6821.75,6819.0,6819.25,479
2026-03-01 18:35:00,6819.5,6822.0,6818.5,6819.0,593
2026-03-01 18:36:00,6819.0,6822.0,6818.5,6820.0,472
2026-03-01 18:37:00,6820.5,6820.75,6815.0,6817.0,1214
2026-03-01 18:38:00,6817.25,6821.5,6816.75,6820.5,616
2026-03-01 18:39:00,6820.75,6822.25,6819.25,6822.0,373
2026-03-01 18:40:00,6822.25,6824.25,6821.0,6822.5,465
2026-03-01 18:41:00,6822.25,6822.5,6820.75,6821.5,330
2026-03-01 18:42:00,6821.75,6824.75,6821.75,6823.0,636
2026-03-01 18:43:00,6822.75,6824.5,6820.0,6823.0,700
2026-03-01 18:44:00,6823.25,6825.5,6823.25,6824.25,611
2026-03-01 18:45:00,6824.25,6827.0,6823.0,6824.25,845
2026-03-01 18:46:00,6824.5,6825.25,6822.25,6822.75,295
2026-03-01 18:47:00,6822.75,6824.5,6821.25,6822.0,294
2026-03-01 18:48:00,6821.75,6822.75,6821.25,6821.25,251
2026-03-01 18:49:00,6821.25,6823.75,6820.25,6822.25,297
2026-03-01 18:50:00,6822.0,6823.0,6821.0,6821.0,329
2026-03-01 18:51:00,6821.0,6821.5,6817.5,6818.0,446
